Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Run Cadence.1,Training Stress ScoreÂ®,Grit,Flow,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp
Running,2017-06-12 20:29:27,False,Santee Running,6.05,372,00:51:13,116,137,--,168,180,08:28:00,06:27:00,336,312,1.13,0,0,--,0,0,0,1900-01-02 03:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-11 18:59:25,False,Santee Running,5.1,481,00:43:27,137,159,--,170,178,08:31:00,07:20:00,133,133,1.11,0,0,--,0,0,0,1900-01-01 19:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-10 07:30:05,False,San Diego Running,7.07,785,01:05:58,129,147,--,167,176,09:20:00,06:47:00,562,555,1.03,0,0,--,0,0,0,01:05:58,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-08 20:13:22,False,Santee Running,5.14,555,00:46:17,143,164,--,169,178,09:01:00,07:07:00,258,255,1.06,0,0,--,0,0,0,1900-01-01 22:17:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-07 19:42:09,False,Santee Running,8.03,957,01:09:22,144,163,--,168,178,08:39:00,02:00:00,208,206,1.11,0,0,--,0,0,0,01:09:22,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-06 18:34:41,False,San Diego Running,0.38,52,00:03:52.100000,--,--,--,168,188,10:10:00,04:59:00,6,--,0.94,0,0,--,0,0,0,00:03:52.100000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-06 06:04:23,False,Santee Running,10.01,1059,01:22:59,155,181,--,170,182,08:18:00,05:38:00,421,421,1.14,0,0,--,0,0,0,01:22:59,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-03 08:25:03,False,Valyermo Running,9.57,736,04:59:00,--,--,--,76,168,1900-01-01 07:14:00,02:24:00,3417,2951,0.67,0,0,--,0,0,0,04:59:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-02 07:44:09,False,Santee Running,5.32,500,00:50:50,132,171,--,169,178,09:34:00,05:30:00,278,262,1.0,0,0,--,0,0,0,1900-01-02 02:50:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-06-01 06:23:00,False,Santee Running,10.04,1073,01:22:38,158,183,--,170,186,08:14:00,06:53:00,409,390,1.14,0,0,--,0,0,0,01:22:38,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-30 18:27:00,False,San Diego Running,1.25,157,00:13:55,--,--,--,167,182,11:08:00,08:57:00,180,178,0.87,0,0,--,0,0,0,13:55:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-30 07:45:53,False,Santee Running,1.03,101,00:11:36,117,145,--,168,180,11:16:00,06:36:00,--,18,0.85,0,0,--,0,0,0,11:36:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-28 06:02:29,False,Ojai Running,26.14,2544,03:42:34,142,174,--,167,190,08:31:00,06:34:00,467,1207,1.13,0,0,--,0,0,0,03:42:34,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-24 19:04:37,False,Santee Running,3.02,307,00:23:04,150,162,--,172,181,07:38:00,06:51:00,82,104,1.23,0,0,--,0,0,0,23:04:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-23 18:38:14,False,San Diego Running,2.01,201,00:16:23,143,155,--,174,192,08:10:00,05:44:00,312,301,1.13,0,0,--,0,0,0,16:23:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-22 07:37:10,False,Santee Running,3.0,300,00:23:48,143,158,--,172,182,07:55:00,04:22:00,59,76,1.18,0,0,--,0,0,0,23:48:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-21 07:39:00,False,Santee Running,5.08,497,00:46:13,136,161,--,165,174,09:06:00,07:56:00,91,83,1.07,0,0,--,0,0,0,1900-01-01 22:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-20 06:53:53,False,San Diego Running,11.25,1114,01:30:26,153,182,--,171,178,08:02:00,07:01:00,142,142,1.17,0,0,--,0,0,0,01:30:26,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-17 07:05:00,False,Fort Bragg Running,5.04,415,00:41:06,138,148,--,173,180,08:09:00,06:36:00,324,250,1.14,0,0,--,0,0,0,1900-01-01 17:06:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-16 09:21:57,False,Arcata Running,7.02,682,00:57:31,150,172,--,172,180,08:12:00,06:53:00,41,58,1.14,0,0,--,0,0,0,1900-01-02 09:31:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-15 15:47:21,False,Orick Running,0.91,112,00:07:14.700000,--,--,--,172,187,07:59:00,03:46:00,--,20,1.17,0,0,--,0,0,0,00:07:14.700000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-15 07:40:49,False,Eureka Running,6.09,757,00:56:55,--,--,--,174,206,09:21:00,07:13:00,138,140,0.99,0,0,--,0,0,0,1900-01-02 08:55:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-14 16:52:59,False,Trinidad Running,0.08,6,00:02:25.800000,--,--,--,96,122,1900-01-01 07:49:00,11:01:00,83,--,0.53,0,0,--,0,0,0,00:02:25.800000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-13 09:53:56,False,Eureka Running,5.16,456,00:43:25,142,168,--,176,188,08:24:00,06:47:00,121,125,1.09,0,0,--,0,0,0,1900-01-01 19:25:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-09 18:26:39,False,San Diego Running,5.0,466,00:42:18,147,175,--,174,190,08:27:00,05:37:00,856,870,1.1,0,0,--,0,0,0,1900-01-01 18:18:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-08 20:10:04,False,Santee Running,5.1,427,00:45:18,135,150,--,169,182,08:53:00,03:36:00,261,255,1.07,0,0,--,0,0,0,1900-01-01 21:18:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-07 17:10:03,False,Santee Running,10.12,1051,01:30:13,153,185,--,169,184,08:55:00,06:58:00,356,370,0.0,0,0,--,0,0,0,01:30:13,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-06 06:24:55,False,Ojai Running,23.03,1750,03:35:27,149,182,--,167,176,09:21:00,08:00:00,358,1087,0.0,0,0,--,0,0,0,03:35:27,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-03 19:52:26,False,Santee Running,5.28,443,00:48:45,146,169,--,167,194,09:15:00,05:48:00,241,234,0.0,0,0,--,0,0,0,1900-01-02 00:45:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-05-02 19:20:37,False,Santee Running,7.43,577,01:07:37,131,159,--,167,178,09:06:00,06:29:00,50,72,1.06,0,0,--,0,0,0,01:07:37,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-30 20:21:51,False,Santee Running,3.01,344,00:28:21,159,179,--,169,176,09:26:00,07:19:00,132,147,1.01,0,0,--,0,0,0,1900-01-01 04:21:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-29 07:02:34,False,San Diego Running,10.09,1280,01:41:01,175,201,--,168,196,10:01:00,06:20:00,149,146,0.95,0,0,--,0,0,0,01:41:01,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-27 20:10:28,False,Santee Running,6.0,640,00:54:05,154,175,--,169,176,09:01:00,04:50:00,320,330,1.06,0,0,--,0,0,0,1900-01-02 06:05:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-26 19:21:45,False,Santee Running,5.07,505,00:39:26,157,176,--,174,186,07:47:00,02:13:00,268,258,1.19,0,0,--,0,0,0,1900-01-01 15:26:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-25 18:37:38,False,San Diego Running,4.19,483,00:38:11,158,172,--,170,188,09:06:00,05:34:00,682,685,1.04,0,0,--,0,0,0,1900-01-01 14:11:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-22 06:52:04,False,Ojai Running,18.01,1804,02:30:58,163,193,--,168,182,08:23:00,05:58:00,231,966,1.14,0,0,--,0,0,0,02:30:58,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-19 20:10:03,False,Santee Running,5.64,578,00:52:34,139,173,--,166,176,09:19:00,07:50:00,301,324,1.04,0,0,--,0,0,0,1900-01-02 04:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-15 07:35:30,False,Chattanooga Running,13.22,1242,01:58:27,144,181,--,173,184,08:58:00,03:45:00,583,578,1.04,0,0,--,0,0,0,01:58:27,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-14 19:29:13,False,Harrison Running,3.65,398,00:36:55,135,150,--,167,174,10:07:00,06:55:00,143,145,0.95,0,0,--,0,0,0,1900-01-01 12:55:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-13 20:12:17,False,Harrison Running,3.27,310,00:27:36,137,156,--,173,182,08:26:00,06:09:00,69,60,1.1,0,0,--,0,0,0,1900-01-01 03:36:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-11 18:28:27,False,San Diego Running,5.38,472,00:44:32,137,172,--,173,192,08:17:00,05:24:00,888,885,1.12,0,0,--,0,0,0,1900-01-01 20:32:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-08 08:13:37,False,Oceanside Running,16.02,1583,02:14:41,156,187,--,171,184,08:24:00,07:29:00,366,344,1.12,0,0,--,0,0,0,02:14:41,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-07 06:33:12,False,Santee Running,5.03,414,00:45:25,128,141,--,173,180,09:01:00,02:11:00,70,72,1.03,0,0,--,0,0,0,1900-01-01 21:25:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-06 19:22:39,False,Santee Running,5.13,513,00:43:49,145,170,--,170,176,08:33:00,06:46:00,119,119,1.11,0,0,--,0,0,0,1900-01-01 19:49:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-05 19:24:20,False,Santee Running,5.09,523,00:43:53,147,178,--,170,178,08:37:00,07:10:00,117,111,1.09,0,0,--,0,0,0,1900-01-01 19:53:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-05 06:35:27,False,Santee Running,2.46,224,00:23:18,128,139,--,171,174,09:29:00,07:08:00,49,53,0.99,0,0,--,0,0,0,23:18:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-04-01 05:46:58,False,La Jolla Running,20.07,1954,02:52:12,157,193,--,168,184,08:35:00,06:27:00,1189,1201,1.11,0,0,--,0,0,0,02:52:12,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-30 19:24:39,False,Santee Running,5.41,428,00:46:41,126,160,--,171,182,08:37:00,06:42:00,249,251,1.09,0,0,--,0,0,0,1900-01-01 22:41:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-29 07:34:56,False,Santee Running,2.05,182,00:19:18,124,134,--,171,174,09:26:00,07:45:00,91,95,1.0,0,0,--,0,0,0,19:18:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-28 18:24:33,False,San Diego Running,3.94,244,00:31:13,120,142,--,175,190,07:55:00,05:49:00,688,684,1.16,0,0,--,0,0,0,1900-01-01 07:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-28 07:01:53,False,Santee Running,5.07,480,00:42:26,142,160,--,173,182,08:23:00,06:48:00,81,81,1.11,0,0,--,0,0,0,1900-01-01 18:26:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-25 07:26:59,False,San Diego Running,17.02,1746,02:25:32,159,183,--,171,200,08:33:00,07:12:00,252,252,1.1,0,0,--,0,0,0,02:25:32,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-23 18:59:12,False,Santee Running,5.22,591,00:42:20,143,155,--,174,192,08:06:00,06:28:00,131,117,1.14,0,0,--,0,0,0,1900-01-01 18:20:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-21 18:34:10,False,San Diego Running,4.13,395,00:33:09,139,167,--,175,192,08:02:00,05:18:00,721,749,1.15,0,0,--,0,0,0,1900-01-01 09:09:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-21 07:05:59,False,Santee Running,5.13,481,00:46:04,139,168,--,170,184,08:59:00,03:56:00,129,128,1.06,0,0,--,0,0,0,1900-01-01 22:04:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-18 07:35:53,False,San Diego Running,15.06,1574,02:00:42,168,196,--,172,186,08:01:00,05:34:00,32,28,1.17,0,0,--,0,0,0,02:00:42,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-16 19:08:14,False,Santee Running,5.09,435,00:40:43,141,173,--,172,182,08:00:00,06:22:00,242,258,1.17,0,0,--,0,0,0,1900-01-01 16:43:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-14 18:25:47,False,San Diego Running,3.22,160,00:24:52,113,132,--,175,188,07:44:00,05:29:00,4,3,1.19,0,0,--,0,0,0,1900-01-01 00:52:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-13 20:32:25,False,Santee Running,3.57,383,00:30:37,159,178,--,168,176,08:34:00,07:25:00,99,97,1.11,0,0,--,0,0,0,1900-01-01 06:37:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-12 20:25:57,False,Santee Running,5.2,552,00:49:57,143,175,--,169,176,09:36:00,05:47:00,309,326,0.99,0,0,--,0,0,0,1900-01-02 01:57:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-11 07:21:11,False,San Diego Running,17.11,1638,02:28:26,147,176,--,169,180,08:41:00,07:49:00,375,375,1.1,0,0,--,0,0,0,02:28:26,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-09 07:50:48,False,Santee Running,1.02,77,00:09:46.700000,116,122,--,171,176,09:35:00,08:21:00,5,21,0.99,0,0,--,0,0,0,00:09:46.700000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-07 18:36:43,False,San Diego Running,2.08,227,00:19:06,150,169,--,170,182,09:12:00,07:00:00,315,352,1.03,0,0,--,0,0,0,19:06:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-05 17:09:01,False,Santee Running,4.01,418,00:36:42,148,190,--,169,178,09:09:00,05:16:00,160,177,1.04,0,0,--,0,0,0,1900-01-01 12:42:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-03-04 07:29:23,False,San Diego Running,17.66,974,02:27:42,117,148,--,169,196,08:22:00,06:37:00,271,269,1.14,0,0,--,0,0,0,02:27:42,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-28 19:22:42,False,Santee Running,3.0,310,00:25:57,147,163,--,171,178,08:39:00,04:25:00,296,158,1.09,0,0,--,0,0,0,1900-01-01 01:57:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-27 19:20:25,False,Santee Running,4.15,393,00:40:28,137,154,--,165,173,09:45:00,08:07:00,188,185,1.0,0,0,--,0,0,0,1900-01-01 16:28:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-26 18:14:59,False,Santee Running,3.99,366,00:34:33,144,173,--,173,180,08:39:00,06:44:00,173,176,1.07,0,0,--,0,0,0,1900-01-01 10:33:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-25 07:21:01,False,San Diego Running,12.04,1551,01:43:01,--,--,--,170,180,08:33:00,07:06:00,426,426,1.11,0,0,--,0,0,0,01:43:01,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-22 06:22:03,False,Santee Running,6.51,812,00:59:12,--,--,--,169,176,09:06:00,03:48:00,277,291,1.04,0,0,--,0,0,0,1900-01-02 11:12:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-21 18:22:40,False,San Diego Running,3.3,411,00:31:26,--,--,--,170,180,09:32:00,07:02:00,554,551,1.0,0,0,--,0,0,0,1900-01-01 07:26:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-21 07:33:01,False,Santee Running,4.14,516,00:39:49,--,--,--,168,174,09:37:00,08:14:00,174,186,1.0,0,0,--,0,0,0,1900-01-01 15:49:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-20 08:09:41,False,Santee Running,16.16,2015,02:23:29,--,--,--,167,180,08:53:00,06:55:00,986,975,1.08,0,0,--,0,0,0,02:23:29,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-18 07:15:15,False,Encinitas Running,15.29,1946,02:10:00,--,--,--,170,206,08:30:00,07:12:00,349,354,1.11,0,0,--,0,0,0,02:10:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-17 07:34:29,False,Santee Running,4.39,560,00:35:19,--,--,--,171,178,08:03:00,05:51:00,259,263,1.17,0,0,--,0,0,0,1900-01-01 11:19:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-16 06:41:14,False,Santee Running,4.14,528,00:34:31,--,--,--,171,178,08:20:00,05:10:00,168,172,1.13,0,0,--,0,0,0,1900-01-01 10:31:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-14 18:41:40,False,San Diego Running,1.77,221,00:16:13,--,--,--,171,174,09:09:00,05:07:00,280,322,1.03,0,0,--,0,0,0,16:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-13 22:41:39,False,Santee Running,0.16,--,00:22:27,--,--,--,151,164,--,1900-01-02 03:17:00,--,--,0.08,0,0,--,0,0,0,22:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-11 16:46:30,False,Santee Running,11.17,1423,01:41:32,--,--,--,166,184,09:05:00,06:40:00,407,424,1.07,0,0,--,0,0,0,01:41:32,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-11 12:47:46,False,Santee Running,0.26,37,00:02:44.200000,--,--,--,157,167,10:42:00,04:41:00,--,10,0.96,0,0,--,0,0,0,00:02:44.200000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-09 06:57:39,False,Santee Running,2.64,335,00:24:36,--,--,--,168,172,09:19:00,08:23:00,81,75,1.03,0,0,--,0,0,0,1900-01-01 00:36:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-05 07:35:42,False,Encinitas Running,6.23,787,00:45:10,--,--,--,171,180,07:15:00,06:34:00,119,119,1.3,0,0,--,0,0,0,1900-01-01 21:10:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-02-04 18:20:31,False,Santee Running,0.04,3,00:00:51.400000,--,--,--,106,118,20:08:00,20:32:00,--,--,0.75,0,0,--,0,0,0,00:00:51.400000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-29 13:57:05,False,Harrisonburg Running,8.6,1071,01:24:24,--,--,--,164,177,09:49:00,04:40:00,310,312,1.0,0,0,--,0,0,0,01:24:24,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-28 05:33:27,False,Bridgewater Running,9.39,1163,01:25:25,--,--,--,168,180,09:06:00,07:19:00,308,308,1.06,0,0,--,0,0,0,01:25:25,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-24 18:40:25,False,San Diego Running,1.54,182,00:08:35.300000,--,--,--,170,210,05:35:00,04:40:00,261,260,1.7,0,0,--,0,0,0,00:08:35.300000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-22 16:50:51,False,Santee Running,10.07,1249,01:29:37,--,--,--,165,178,08:54:00,04:02:00,312,313,1.09,0,0,--,0,0,0,01:29:37,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-21 07:17:12,False,San Diego Running,11.52,1444,01:28:49,--,--,--,169,181,07:43:00,06:55:00,89,89,1.24,0,0,--,0,0,0,01:28:49,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-19 06:35:12,False,Santee Running,10.09,1253,01:27:01,--,--,--,168,185,08:37:00,01:39:00,448,454,1.11,0,0,--,0,0,0,01:27:01,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-17 18:50:18,False,San Diego Running,2.02,253,00:16:06,--,--,--,164,197,07:57:00,03:03:00,369,373,1.24,0,0,--,0,0,0,16:06:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-15 06:17:41,False,Carlsbad Running,26.51,3231,04:08:12,--,--,--,161,184,09:22:00,06:59:00,907,935,1.07,0,0,--,0,0,0,04:08:12,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-14 07:26:44,False,San Diego Running,1.65,186,00:20:38,--,--,--,159,170,12:29:00,05:18:00,10,10,0.81,0,0,--,0,0,0,20:38:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-10 18:35:42,False,San Diego Running,3.14,383,00:23:30,--,--,--,171,191,07:29:00,05:29:00,505,500,1.26,0,0,--,0,0,0,23:30:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-09 07:42:10,False,Santee Running,2.63,327,00:25:01,--,--,--,165,176,09:31:00,05:38:00,73,76,1.03,0,0,--,0,0,0,1900-01-01 01:01:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-08 18:34:30,False,Santee Running,2.0,244,00:23:51,--,--,--,160,168,11:54:00,05:51:00,5,44,0.85,0,0,--,0,0,0,23:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-07 08:43:49,False,San Diego Running,7.01,880,00:55:13,--,--,--,167,186,07:53:00,05:36:00,435,550,1.22,0,0,--,0,0,0,1900-01-02 07:13:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-06 07:07:50,False,Santee Running,5.03,622,00:47:03,--,--,--,164,176,09:21:00,08:04:00,80,64,1.05,0,0,--,0,0,0,1900-01-01 23:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2017-01-02 15:06:05,False,Ramona Running,4.46,364,01:46:07,--,--,--,88,203,23:49:00,06:50:00,1384,1354,0.77,0,0,--,0,0,0,01:46:07,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-30 12:11:47,False,Mount Laguna Running,21.23,2006,06:16:46,--,--,--,111,245,17:45:00,07:05:00,1232,4141,0.82,0,0,--,0,0,0,06:16:46,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-28 16:27:21,False,Santee Running,5.24,651,00:45:07,--,--,--,164,179,08:36:00,02:55:00,229,245,1.14,0,0,--,0,0,0,1900-01-01 21:07:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-25 15:22:05,False,Santee Running,5.1,633,00:42:54,--,--,--,164,177,08:25:00,05:36:00,99,114,1.17,0,0,--,0,0,0,1900-01-01 18:54:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-24 08:33:18,False,Santee Running,10.02,1244,01:25:26,--,--,--,165,186,08:32:00,05:52:00,334,337,1.14,0,0,--,0,0,0,01:25:26,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-20 18:17:47,False,San Diego Running,5.74,707,00:46:45,--,--,--,167,181,08:08:00,05:59:00,89,62,1.18,0,0,--,0,0,0,1900-01-01 22:45:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-16 07:26:46,False,Santee Running,5.03,623,00:47:08,--,--,--,163,193,09:23:00,01:51:00,85,64,1.06,0,0,--,0,0,0,1900-01-01 23:08:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-10 07:14:22,False,San Diego Running,13.11,1628,01:49:07,--,--,--,164,174,08:19:00,06:07:00,902,925,1.18,0,0,--,0,0,0,01:49:07,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-12-03 07:16:13,False,San Diego Running,15.51,1927,02:10:24,--,--,--,164,177,08:24:00,06:56:00,244,244,1.16,0,0,--,0,0,0,02:10:24,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-29 18:23:03,False,San Diego Running,2.58,324,00:18:36,--,--,--,168,188,07:12:00,03:10:00,5,12,1.33,0,0,--,0,0,0,18:36:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-26 07:18:23,False,Coronado Running,6.4,792,00:53:48,--,--,--,165,174,08:25:00,07:18:00,36,31,1.16,0,0,--,0,0,0,1900-01-02 05:48:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-23 16:58:50,False,Santee Running,7.01,872,01:03:02,--,--,--,162,204,08:59:00,02:02:00,415,412,1.1,0,0,--,0,0,0,01:03:02,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-20 17:10:40,False,Santee Running,10.05,1244,01:34:04,--,--,--,160,180,09:22:00,07:17:00,381,372,1.07,0,0,--,0,0,0,01:34:04,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-19 07:14:45,False,Santee Running,9.02,1122,01:21:36,--,--,--,164,181,09:03:00,07:18:00,766,784,1.09,0,0,--,0,0,0,01:21:36,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-11-13 16:31:30,False,Las Vegas Running,13.21,1634,01:57:42,--,--,--,160,239,08:55:00,05:27:00,119,190,1.13,0,0,--,0,0,0,01:57:42,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
