id,type,start_date_local,x_start_h,name,x_min,x_mi,x_min/mi,x_mph,x_max_mph,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,x_nearest_city_start,x_dist_start_end_km,start_latlng,end_latlng,elev_low,elev_high,athlete_count,average_temp,distance,elapsed_time,start_latitude,start_longitude,timezone,x_date,x_elev_%,x_url
1872019023,Run,19.09.2018 16:22:57,16.4,Afternoon Run,9.6,1.002,9.55,6.29,4.7,23.2,,,48,,1.2,"[27.198781, 100.110544]","[27.209734, 100.111041]",2312,2437.3,1,,1613,2415,27.198781,100.110544,(GMT+08:00) Asia/Shanghai,2018-09-19,1.44,https://www.strava.com/activities/1872019023
1872019043,Run,20.09.2018 11:53:13,11.9,Lunch Run,0.6,0.032,17.6,3.41,2.91,0,,,45.3,,0,"[27.251327, 100.145483]","[27.251214, 100.145863]",2582.2,2606.7,1,,51.8,50,27.251327,100.145483,(GMT+08:00) Asia/Shanghai,2018-09-20,,https://www.strava.com/activities/1872019043
1872019072,Run,22.09.2018 10:29:42,10.5,Morning Run,28.3,1.017,27.8,2.16,28.41,11.3,,,49.1,AS-CN-YN-Dali,0.2,"[26.901703, 100.225376]","[26.903135, 100.223869]",2425.3,2435,1,,1636.8,1910,26.901703,100.225376,(GMT+08:00) Asia/Shanghai,2018-09-22,0.69,https://www.strava.com/activities/1872019072
1872019084,Run,24.09.2018 14:20:47,14.3,Afternoon Run,65.4,3.081,21.22,2.83,27.96,732.5,,,49.9,AS-CN-YN-Dali,0.1,"[25.686837, 100.129465]","[25.686498, 100.130223]",2528.6,2810.8,1,,4958.2,4209,25.686837,100.129465,(GMT+08:00) Asia/Shanghai,2018-09-24,14.77,https://www.strava.com/activities/1872019084
1872019100,Run,26.09.2018 15:35:21,15.6,Afternoon Run,11.9,0.843,14.1,4.25,13.87,5.7,,,57.2,AS-CN-NX-Yinchuan,0.7,"[38.472447, 106.260998]","[38.474858, 106.253115]",1112.2,1116,1,,1355.9,849,38.472447,106.260998,(GMT+08:00) Asia/Shanghai,2018-09-26,0.42,https://www.strava.com/activities/1872019100
1891284711,Run,07.10.2018 06:09:38,6.2,Morning Run,339.6,26.407,13.09,4.58,8.28,153.4,150.9,193,79.3,NA-US-CA-Long Beach,0.5,"[33.761819, -118.188694]","[33.763993, -118.184384]",-4.2,26.7,1,,42497.3,20736,33.761819,-118.188694,(GMT-08:00) America/Los_Angeles,2018-10-07,0.36,https://www.strava.com/activities/1891284711
1902882994,Run,13.10.2018 07:35:37,7.6,Morning Run,109.2,11.006,9.92,6.05,8.05,145.7,147.5,188,84.6,NA-US-CA-La Jolla,0,"[32.758306, -117.242221]","[32.758243, -117.242261]",3.2,103.5,1,,17711.7,7236,32.758306,-117.242221,(GMT-08:00) America/Los_Angeles,2018-10-13,0.82,https://www.strava.com/activities/1902882994
1939181913,Run,20.10.2018 08:35:23,8.6,Morning Run,318.3,13.649,23.32,2.57,4.03,317.5,,,53.6,NA-US-CA-Skyforest,12.3,"[34.274686, -117.127361]","[34.346498, -117.229434]",1000.5,1428.4,1,,21966.3,24841,34.274686,-117.127361,(GMT-08:00) America/Los_Angeles,2018-10-20,1.45,https://www.strava.com/activities/1939181913
1939181958,Run,27.10.2018 07:20:52,7.3,Morning Run,101.8,9.699,10.5,5.72,7.61,199.5,149.1,176,85.3,NA-US-CA-Solana Beach,2.2,"[32.991907, -117.271784]","[32.972303, -117.268646]",2,103.9,1,,15608.7,6639,32.991907,-117.271784,(GMT-08:00) America/Los_Angeles,2018-10-27,1.28,https://www.strava.com/activities/1939181958
1942984023,Run,02.11.2018 07:01:22,7,Morning Run,33.8,3.552,9.51,6.31,7.61,32.7,134.8,153,86.6,NA-US-CA-Santee,0,"[32.853642, -116.960516]","[32.853588, -116.960517]",106.2,133.8,1,,5717,2281,32.853642,-116.960516,(GMT-08:00) America/Los_Angeles,2018-11-02,0.57,https://www.strava.com/activities/1942984023
1952486318,Run,03.11.2018 07:26:00,7.4,Morning Run,95.3,10.022,9.51,6.31,7.83,8.8,145.6,159,86.4,NA-US-CA-Coronado,0,"[32.724932, -117.20714]","[32.724896, -117.207291]",1.2,5.3,1,,16129.1,6462,32.724932,-117.20714,(GMT-08:00) America/Los_Angeles,2018-11-03,0.05,https://www.strava.com/activities/1952486318
1959809185,Run,10.11.2018 07:48:40,7.8,Morning Run,299.1,25.913,11.54,5.2,8.95,228.6,,,82,NA-US-VA-Richmond,0.2,"[37.54191, -77.438207]","[37.540771, -77.439523]",7.6,83.8,1,,41702.3,17999,37.54191,-77.438207,(GMT-05:00) America/New_York,2018-11-10,0.55,https://www.strava.com/activities/1959809185
1967346086,Run,13.11.2018 19:05:32,19.1,Evening Run,8.4,1.01,8.34,7.2,10.96,0,115.9,140,91.8,NA-US-CA-Coronado,0,"[32.720872, -117.150013]","[32.720984, -117.150146]",40.7,43.1,1,,1625,893,32.720872,-117.150013,(GMT-08:00) America/Los_Angeles,2018-11-13,,https://www.strava.com/activities/1967346086
1970383338,Run,17.11.2018 07:21:09,7.4,Morning Run,69.3,7.298,9.49,6.32,8.28,17.1,153.5,173,87.2,NA-US-CA-Coronado,0,"[32.691629, -117.164239]","[32.691623, -117.164407]",0.5,6.8,1,,11744.3,5643,32.691629,-117.164239,(GMT-08:00) America/Los_Angeles,2018-11-17,0.15,https://www.strava.com/activities/1970383338
1975348622,Run,19.11.2018 14:08:02,14.1,Afternoon Run,73.1,8.118,9.01,6.66,8.28,44.6,,,84.9,NA-US-CA-La Jolla,0.1,"[32.763988, -117.218602]","[32.763851, -117.219141]",0.8,12.6,1,,13065,4388,32.763988,-117.218602,(GMT-08:00) America/Los_Angeles,2018-11-19,0.34,https://www.strava.com/activities/1975348622
1980031814,Run,21.11.2018 16:24:46,16.4,Afternoon Run,74,8.019,9.23,6.5,8.5,42.6,124,144,85.3,NA-US-CA-La Jolla,0.1,"[32.788574, -117.209163]","[32.788976, -117.209768]",0.2,12.6,1,,12904.8,4451,32.788574,-117.209163,(GMT-08:00) America/Los_Angeles,2018-11-21,0.33,https://www.strava.com/activities/1980031814
1980031797,Run,22.11.2018 07:43:34,7.7,Morning Run,4.3,0.425,10.23,5.86,12.53,7.5,,,87.2,NA-US-CA-Coronado,0.6,"[32.731631, -117.154938]","[32.731476, -117.148049]",77.8,86.1,1,,684.1,261,32.731631,-117.154938,(GMT-08:00) America/Los_Angeles,2018-11-22,1.1,https://www.strava.com/activities/1980031797
1980031809,Run,22.11.2018 11:39:24,11.7,Lunch Run,67,3.509,19.1,3.14,6.04,155.2,108.9,167,52,NA-US-CA-Del Mar,0.4,"[32.930923, -117.259981]","[32.934884, -117.25954]",3.3,103.4,1,,5647.4,5966,32.930923,-117.259981,(GMT-08:00) America/Los_Angeles,2018-11-22,2.75,https://www.strava.com/activities/1980031809
1982720112,Run,24.11.2018 07:19:19,7.3,Morning Run,92.9,10.155,9.15,6.56,8.05,46.6,,,86.8,NA-US-CA-La Jolla,0,"[32.758375, -117.242037]","[32.758112, -117.242261]",1.9,28.1,1,,16342.8,6205,32.758375,-117.242037,(GMT-08:00) America/Los_Angeles,2018-11-24,0.29,https://www.strava.com/activities/1982720112
1990534297,Run,28.11.2018 07:50:45,7.8,Morning Run,45,4.364,10.32,5.82,7.61,93.2,149,180,87.5,NA-US-CA-Santee,0.1,"[32.854353, -116.960732]","[32.85351, -116.960495]",109.4,162.1,1,,7022.9,2706,32.854353,-116.960732,(GMT-08:00) America/Los_Angeles,2018-11-28,1.33,https://www.strava.com/activities/1990534297
1998182712,Run,01.12.2018 09:13:24,9.2,Morning Run,295.5,26.326,11.22,5.35,13.2,207.3,149.6,172,82.8,NA-US-AR-West Memphis,0.5,"[35.138524, -90.052295]","[35.14207, -90.049578]",67.5,90.8,1,,42367.6,17748,35.138524,-90.052295,(GMT-06:00) America/Chicago,2018-12-01,0.49,https://www.strava.com/activities/1998182712
1998182250,Run,02.12.2018 09:42:52,9.7,Morning Run,13,1.029,12.66,4.74,6.49,12.8,117.3,130,86.6,NA-US-AR-West Memphis,0,"[35.125998, -90.068402]","[35.126225, -90.068538]",74,87.6,1,,1656.7,863,35.125998,-90.068402,(GMT-06:00) America/Chicago,2018-12-02,0.77,https://www.strava.com/activities/1998182250
2028831781,Run,21.12.2018 15:30:13,15.5,Afternoon Run,74.3,8.015,9.27,6.47,8.72,35.6,,,85,NA-US-CA-La Jolla,0.1,"[32.788445, -117.209178]","[32.789007, -117.209888]",0.5,12.6,1,,12898.6,4582,32.788445,-117.209178,(GMT-08:00) America/Los_Angeles,2018-12-21,0.28,https://www.strava.com/activities/2028831781
2051690684,Run,01.01.2019 15:35:40,15.6,Afternoon Run,65.5,7.099,9.22,6.51,8.05,49.1,,,83.6,NA-US-CA-Santee,0,"[32.853575, -116.960523]","[32.853622, -116.960528]",104,134.2,1,,11424.6,3947,32.853575,-116.960523,(GMT-08:00) America/Los_Angeles,2019-01-01,0.43,https://www.strava.com/activities/2051690684
2058065034,Run,05.01.2019 08:20:35,8.3,Morning Run,42.6,4.514,9.43,6.36,19.91,64.2,151,170,86.6,NA-US-CA-Coronado,1.2,"[32.731377, -117.154852]","[32.720836, -117.151265]",49,88.2,1,,7264.1,2950,32.731377,-117.154852,(GMT-08:00) America/Los_Angeles,2019-01-05,0.88,https://www.strava.com/activities/2058065034
2081814997,Run,15.01.2019 18:36:44,18.6,Evening Run,4.2,0.536,7.74,7.76,8.95,6.3,,,88.5,NA-US-CA-Coronado,0.1,"[32.7209, -117.150067]","[32.720307, -117.150059]",40.7,45.8,1,,863.2,730,32.7209,-117.150067,(GMT-08:00) America/Los_Angeles,2019-01-15,0.73,https://www.strava.com/activities/2081814997
2081815136,Run,15.01.2019 18:54:17,18.9,Evening Run,15.4,2.076,7.44,8.06,9.62,0,,,88.4,NA-US-CA-Coronado,0,"[32.72022, -117.150075]","[32.719937, -117.150343]",40.7,41.4,1,,3340.2,1384,32.72022,-117.150075,(GMT-08:00) America/Los_Angeles,2019-01-15,,https://www.strava.com/activities/2081815136
2090040392,Run,19.01.2019 07:25:31,7.4,Morning Run,112.4,12.005,9.36,6.41,9.4,63.4,157.3,185,85.1,NA-US-CA-La Jolla,0,"[32.758322, -117.242158]","[32.758243, -117.242194]",1.7,20.5,1,,19320.1,7573,32.758322,-117.242158,(GMT-08:00) America/Los_Angeles,2019-01-19,0.33,https://www.strava.com/activities/2090040392
2114563746,Run,20.01.2019 08:02:15,8,Morning Run,8.7,0.751,11.56,5.19,6.71,3.3,126.2,134,83.8,NA-US-CA-Carlsbad,1,"[33.176752, -117.338106]","[33.179717, -117.32811]",4.8,8.9,1,,1209.3,521,33.176752,-117.338106,(GMT-08:00) America/Los_Angeles,2019-01-20,0.27,https://www.strava.com/activities/2114563746
2114563764,Run,26.01.2019 07:26:38,7.4,Morning Run,98.8,10.112,9.77,6.14,10.07,66.4,152,180,83.2,NA-US-CA-Escondido,0,"[33.066501, -117.067942]","[33.066554, -117.067843]",96.7,108.3,1,,16273.7,6592,33.066501,-117.067942,(GMT-08:00) America/Los_Angeles,2019-01-26,0.41,https://www.strava.com/activities/2114563764
2131563566,Run,03.02.2019 07:30:28,7.5,Morning Run,53.3,6.225,8.56,7.01,8.72,28.5,138,151,83.9,NA-US-CA-Encinitas,0,"[33.046175, -117.293945]","[33.046148, -117.293917]",4.7,28.2,1,,10017.8,3198,33.046175,-117.293945,(GMT-08:00) America/Los_Angeles,2019-02-03,0.28,https://www.strava.com/activities/2131563566
2137455169,Run,10.02.2019 07:35:32,7.6,Morning Run,119.1,13.314,8.94,6.71,39.59,3.7,160.4,183,84.4,NA-US-LA-New Orleans,5.1,"[29.949214, -90.069778]","[29.988875, -90.096405]",-0.2,4,1,,21427.1,7156,29.949214,-90.069778,(GMT-06:00) America/Chicago,2019-02-10,0.02,https://www.strava.com/activities/2137455169
2143465206,Run,12.02.2019 10:50:11,10.8,Morning Run,32.8,3.354,9.79,6.13,26.62,0,,,84.5,NA-US-LA-New Orleans,0,"[29.950978, -90.076433]","[29.951191, -90.076857]",-1.5,1.9,1,,5398.5,2128,29.950978,-90.076433,(GMT-06:00) America/Chicago,2019-02-12,,https://www.strava.com/activities/2143465206
2149836619,Run,14.02.2019 17:19:04,17.3,Afternoon Run,47.4,5.004,9.47,6.34,8.05,40.2,149.6,175,83.5,NA-US-CA-Santee,0,"[32.853546, -116.960646]","[32.853592, -116.960501]",103.9,130.7,1,,8053.8,3182,32.853546,-116.960646,(GMT-08:00) America/Los_Angeles,2019-02-14,0.5,https://www.strava.com/activities/2149836619
2170653103,Run,23.02.2019 07:24:20,7.4,Morning Run,104.3,10.28,10.14,5.91,7.38,144.2,,,84.1,NA-US-CA-La Jolla,0,"[32.758249, -117.242042]","[32.75817, -117.242228]",3.2,103.6,1,,16544,7405,32.758249,-117.242042,(GMT-08:00) America/Los_Angeles,2019-02-23,0.87,https://www.strava.com/activities/2170653103
2189851886,Run,26.02.2019 06:48:39,6.8,Morning Run,40.5,4.357,9.29,6.46,11.63,90.6,140.9,161,85.1,NA-US-CA-Santee,0,"[32.853619, -116.960605]","[32.853639, -116.960495]",109.4,162.2,1,,7012.6,2428,32.853619,-116.960605,(GMT-08:00) America/Los_Angeles,2019-02-26,1.29,https://www.strava.com/activities/2189851886
2189851889,Run,26.02.2019 18:53:40,18.9,Evening Run,36.1,3.647,9.89,6.06,7.38,0,154.8,179,84.1,NA-US-CA-Coronado,0,"[32.720866, -117.149996]","[32.721137, -117.150051]",40.7,43,1,,5869.9,2209,32.720866,-117.149996,(GMT-08:00) America/Los_Angeles,2019-02-26,,https://www.strava.com/activities/2189851889
2189851935,Run,03.03.2019 17:31:46,17.5,Afternoon Run,41.4,4.056,10.2,5.88,7.61,54.6,,,83.3,NA-US-CA-Santee,1,"[32.856333, -116.970905]","[32.85368, -116.960545]",109.4,162,1,,6527.2,2482,32.856333,-116.970905,(GMT-08:00) America/Los_Angeles,2019-03-03,0.84,https://www.strava.com/activities/2189851935
2202345759,Run,09.03.2019 07:23:50,7.4,Morning Run,167.1,17.022,9.82,6.11,8.05,138.5,,,83.6,NA-US-CA-La Jolla,0,"[32.758298, -117.242067]","[32.758254, -117.2423]",0.7,28,1,,27394.9,11210,32.758298,-117.242067,(GMT-08:00) America/Los_Angeles,2019-03-09,0.51,https://www.strava.com/activities/2202345759
2230977001,Run,19.03.2019 18:51:08,18.9,Evening Run,47,5.285,8.9,6.74,11.18,0,145.6,181,84.4,NA-US-CA-Coronado,0,"[32.720584, -117.149894]","[32.720715, -117.150008]",40.7,43.1,1,,8506,2868,32.720584,-117.149894,(GMT-08:00) America/Los_Angeles,2019-03-19,,https://www.strava.com/activities/2230977001
2234912918,Run,23.03.2019 07:23:23,7.4,Morning Run,145.3,14.959,9.71,6.18,8.28,115.8,154.9,179,83.9,NA-US-CA-La Jolla,0.9,"[32.758499, -117.242061]","[32.76438, -117.236253]",2,28,1,,24074.2,10329,32.758499,-117.242061,(GMT-08:00) America/Los_Angeles,2019-03-23,0.48,https://www.strava.com/activities/2234912918
2285455767,Run,26.03.2019 18:53:58,18.9,Evening Run,30.1,3.361,8.96,6.7,9.4,0,134,162,85.4,NA-US-CA-Coronado,0,"[32.720276, -117.150075]","[32.720233, -117.150036]",40.7,41.9,1,,5409.6,1806,32.720276,-117.150075,(GMT-08:00) America/Los_Angeles,2019-03-26,,https://www.strava.com/activities/2285455767
2285455781,Run,27.03.2019 18:37:57,18.6,Evening Run,38.1,4.02,9.49,6.32,10.74,2.4,145.6,176,83.2,NA-US-CA-La Jolla,0,"[32.788433, -117.209143]","[32.788708, -117.209031]",1.5,4,1,,6469.2,2289,32.788433,-117.209143,(GMT-08:00) America/Los_Angeles,2019-03-27,0.04,https://www.strava.com/activities/2285455781
2285455813,Run,30.03.2019 08:09:06,8.2,Morning Run,156.1,15.95,9.79,6.13,8.72,115.7,156,187,84.3,NA-US-CA-Oceanside,24.3,"[33.192305, -117.379577]","[32.993531, -117.271515]",2.8,28.2,1,,25669.5,11665,33.192305,-117.379577,(GMT-08:00) America/Los_Angeles,2019-03-30,0.45,https://www.strava.com/activities/2285455813
2285455797,Run,06.04.2019 07:39:37,7.7,Morning Run,40.6,4.566,8.89,6.75,8.95,20,,,85.9,NA-US-CA-El Cajon,5.6,"[32.803834, -116.972264]","[32.85364, -116.960563]",103.9,128.5,1,,7348.2,2512,32.803834,-116.972264,(GMT-08:00) America/Los_Angeles,2019-04-06,0.27,https://www.strava.com/activities/2285455797
2287574724,Run,13.04.2019 07:02:09,7,Morning Run,159.4,16.658,9.57,6.27,10.51,52.9,161.1,194,84,NA-US-CA-Oceanside,0.7,"[33.191507, -117.378448]","[33.196642, -117.382388]",-1.9,23.9,1,,26807.8,10673,33.191507,-117.378448,(GMT-08:00) America/Los_Angeles,2019-04-13,0.2,https://www.strava.com/activities/2287574724
2295911628,Run,16.04.2019 19:01:04,19,Evening Run,40.1,4.497,8.92,6.73,9.17,0,145.6,165,86.7,NA-US-CA-Coronado,0.1,"[32.721232, -117.14989]","[32.720287, -117.150004]",40.7,43.6,1,,7237.9,2466,32.721232,-117.14989,(GMT-08:00) America/Los_Angeles,2019-04-16,,https://www.strava.com/activities/2295911628
2329618312,Run,28.04.2019 06:46:47,6.8,Morning Run,284.1,26.338,10.89,5.51,7.83,541.5,154.9,178,82.3,NA-US-CA-Big Sur,34.4,"[36.247645, -121.781534]","[36.538553, -121.910849]",5.2,170.4,1,,42386.4,17204,36.247645,-121.781534,(GMT-08:00) America/Los_Angeles,2019-04-28,1.28,https://www.strava.com/activities/2329618312
2341936940,Run,04.05.2019 06:56:26,6.9,Morning Run,102.4,11.02,9.29,6.46,8.95,145.3,151.5,177,85.7,NA-US-CA-La Jolla,0,"[32.758299, -117.242139]","[32.75821, -117.242064]",3.1,103.5,1,,17735.6,6422,32.758299,-117.242139,(GMT-08:00) America/Los_Angeles,2019-05-04,0.82,https://www.strava.com/activities/2341936940
2353120675,Run,08.05.2019 18:35:26,18.6,Evening Run,71.2,8.03,8.87,6.76,8.72,38.6,150,170,84.8,NA-US-CA-La Jolla,0.1,"[32.788494, -117.209262]","[32.789179, -117.210366]",0.9,12.6,1,,12922.3,4336,32.788494,-117.209262,(GMT-08:00) America/Los_Angeles,2019-05-08,0.3,https://www.strava.com/activities/2353120675
2359752310,Run,11.05.2019 06:55:41,6.9,Morning Run,192.2,19.308,9.96,6.03,8.5,21.9,140.6,168,84.7,NA-US-CA-Coronado,0,"[32.73581, -117.219401]","[32.735807, -117.219219]",1.8,9.2,1,,31073.6,12209,32.73581,-117.219401,(GMT-08:00) America/Los_Angeles,2019-05-11,0.07,https://www.strava.com/activities/2359752310
2368632119,Run,14.05.2019 18:54:42,18.9,Evening Run,42.3,4.641,9.12,6.58,8.95,9.2,151.1,177,84.7,NA-US-CA-Coronado,0.1,"[32.72026, -117.15029]","[32.721166, -117.150373]",40.7,51.9,1,,7468.4,2584,32.72026,-117.15029,(GMT-08:00) America/Los_Angeles,2019-05-14,0.12,https://www.strava.com/activities/2368632119
2430260552,Run,20.05.2019 06:45:43,6.8,Morning Run,50.4,5.151,9.78,6.14,10.07,0,167.3,190,88.2,,,,,,,1,,8289.3,3022,,,(GMT-08:00) America/Los_Angeles,2019-05-20,,https://www.strava.com/activities/2430260552
2430260624,Run,21.05.2019 05:10:02,5.2,Morning Run,15.2,3.434,4.41,13.6,29.08,34,,,88.4,NA-US-AK-Ketchikan,4.8,"[55.264884, -131.478868]","[55.287557, -131.543873]",-4,28,1,,5527.2,909,55.264884,-131.478868,(GMT-09:00) America/Juneau,2019-05-21,0.62,https://www.strava.com/activities/2430260624
2430260612,Run,21.05.2019 16:48:22,16.8,Afternoon Run,32.2,3.772,8.53,7.03,21.25,7,133.7,173,80.1,NA-US-AK-Hydaburg,0.8,"[55.63713, -132.274507]","[55.644075, -132.279051]",-393,-370,1,,6070.9,2593,55.63713,-132.274507,(GMT-09:00) America/Juneau,2019-05-21,0.12,https://www.strava.com/activities/2430260612
2430260585,Run,22.05.2019 08:00:50,8,Morning Run,9.8,1.006,9.71,6.18,6.93,0,,,86.5,,,,,,,1,,1619.1,626,,,(GMT-08:00) America/Los_Angeles,2019-05-22,,https://www.strava.com/activities/2430260585
2430260671,Run,22.05.2019 12:05:20,12.1,Lunch Run,55.5,1.912,29.03,2.07,6.26,16.6,,,58.7,NA-US-AK-Juneau,0.4,"[58.418436, -134.540919]","[58.416884, -134.546696]",18,24.8,2,,3076.8,3829,58.418436,-134.540919,(GMT-09:00) America/Juneau,2019-05-22,0.54,https://www.strava.com/activities/2430260671
2430260694,Run,23.05.2019 06:12:11,6.2,Morning Run,11.4,1.199,9.54,6.29,26.62,7.3,,,87.8,NA-US-AK-Haines,0.2,"[59.445093, -135.326018]","[59.446157, -135.3234]",25.5,34,1,,1929.4,921,59.445093,-135.326018,(GMT-09:00) America/Juneau,2019-05-23,0.38,https://www.strava.com/activities/2430260694
2430260705,Run,23.05.2019 15:03:45,15.1,Afternoon Run,1,,,,,0,,,,,,,,,,1,,0,61,,,(GMT-08:00) America/Los_Angeles,2019-05-23,,https://www.strava.com/activities/2430260705
2430260724,Run,23.05.2019 16:34:34,16.6,Afternoon Run,4.1,1.042,3.94,15.25,21.25,44.1,,,61,NA-US-AK-Haines,2.1,"[59.521042, -135.233247]","[59.502697, -135.228331]",131.1,262.8,1,,1676.7,548,59.521042,-135.233247,(GMT-09:00) America/Juneau,2019-05-23,2.63,https://www.strava.com/activities/2430260724
2430260756,Run,23.05.2019 16:51:27,16.9,Afternoon Run,2.8,1.078,2.57,23.37,31.99,0,,,61.3,NA-US-AK-Haines,1.7,"[59.492704, -135.261322]","[59.480965, -135.279761]",46.8,90.4,1,,1734.5,166,59.492704,-135.261322,(GMT-09:00) America/Juneau,2019-05-23,,https://www.strava.com/activities/2430260756
2430260759,Run,24.05.2019 08:01:38,8,Morning Run,3.4,0.349,9.84,6.1,6.49,0,,,88.9,,,,,,,1,,561.6,206,,,(GMT-08:00) America/Los_Angeles,2019-05-24,,https://www.strava.com/activities/2430260759
2430260823,Run,24.05.2019 15:39:46,15.7,Afternoon Run,27.7,6.031,4.59,13.08,19.24,287.2,146,177,85,,12.1,"[58.674944, -136.085518]","[58.567242, -136.060722]",-164,-8,1,,9706.7,2045,58.674944,-136.085518,(GMT-09:00) America/Juneau,2019-05-24,2.96,https://www.strava.com/activities/2430260823
2430260782,Run,25.05.2019 17:35:52,17.6,Afternoon Run,10,1.217,8.22,7.3,9.17,0,110.4,117,86.6,,,,,,,1,,1959.2,600,,,(GMT-08:00) America/Los_Angeles,2019-05-25,,https://www.strava.com/activities/2430260782
2430260795,Run,25.05.2019 23:30:33,23.5,Night Run,15.8,0.447,35.25,1.7,3.36,0,,,56.5,,,,,,,1,,719.3,945,,,(GMT-08:00) America/Los_Angeles,2019-05-25,,https://www.strava.com/activities/2430260795
2430260804,Run,27.05.2019 11:22:16,11.4,Lunch Run,32.2,3.314,9.72,6.17,8.72,0,138.9,183,84.9,,,,,,,1,,5332.7,1933,,,(GMT-08:00) America/Los_Angeles,2019-05-27,,https://www.strava.com/activities/2430260804
2430260810,Run,28.05.2019 06:01:29,6,Morning Run,15.2,1.796,8.45,7.1,8.05,0,127,152,84.7,,,,,,,1,,2889.8,948,,,(GMT-08:00) America/Los_Angeles,2019-05-28,,https://www.strava.com/activities/2430260810
2430260832,Run,30.05.2019 08:10:04,8.2,Morning Run,15.9,1.499,10.64,5.64,7.16,31,,,88.1,,0.2,"[63.748452, -148.904807]","[63.749908, -148.900994]",473.6,504.7,2,,2412.4,1581,63.748452,-148.904807,(GMT-09:00) America/Anchorage,2019-05-30,1.29,https://www.strava.com/activities/2430260832
2430260855,Run,30.05.2019 13:23:55,13.4,Afternoon Run,34.5,2.596,13.28,4.52,7.61,80,,,77.3,,1.9,"[63.747126, -148.900195]","[63.731383, -148.914971]",482.9,548.6,1,,4177.7,2077,63.747126,-148.900195,(GMT-09:00) America/Anchorage,2019-05-30,1.91,https://www.strava.com/activities/2430260855
2430260859,Run,31.05.2019 06:35:02,6.6,Morning Run,29.3,3.009,9.74,6.16,7.83,53.9,129.7,161,85.6,,0.4,"[63.750456, -148.9007]","[63.749141, -148.908311]",473.4,511.7,1,,4842,2250,63.750456,-148.9007,(GMT-09:00) America/Anchorage,2019-05-31,1.11,https://www.strava.com/activities/2430260859
2430260867,Run,01.06.2019 08:03:27,8.1,Morning Run,20.1,2.119,9.49,6.32,8.28,0,141.4,169,85.8,,,,,,,1,,3409.6,1206,,,(GMT-08:00) America/Los_Angeles,2019-06-01,,https://www.strava.com/activities/2430260867
2430260879,Run,02.06.2019 16:37:26,16.6,Afternoon Run,7.1,0.454,15.72,3.82,6.04,0,79.7,120,55.9,NA-CA-YT-Dawson City,0.4,"[64.064214, -139.420202]","[64.062292, -139.427936]",326.1,367.6,1,,730,786,64.064214,-139.420202,(GMT-08:00) America/Dawson,2019-06-02,,https://www.strava.com/activities/2430260879
2430260887,Run,04.06.2019 06:16:36,6.3,Morning Run,32.6,3.567,9.15,6.56,8.5,43.1,135.8,171,86.6,NA-CA-YT-Dawson City,0,"[64.05895, -139.432773]","[64.059001, -139.43256]",324.7,342.5,1,,5739.9,2035,64.05895,-139.432773,(GMT-08:00) America/Dawson,2019-06-04,0.75,https://www.strava.com/activities/2430260887
2430260896,Run,05.06.2019 06:39:55,6.7,Morning Run,32,3.459,9.25,6.48,11.86,8,137.8,161,87,NA-CA-YT-Whitehorse,0.1,"[60.721539, -135.051232]","[60.721038, -135.053649]",637.6,643.9,1,,5567,2045,60.721539,-135.051232,(GMT-08:00) America/Whitehorse,2019-06-05,0.14,https://www.strava.com/activities/2430260896
2430260905,Run,06.06.2019 07:39:15,7.7,Morning Run,19.5,2.258,8.62,6.96,8.95,0,135,147,86,,,,,,,1,,3633.4,1168,,,(GMT-08:00) America/Los_Angeles,2019-06-06,,https://www.strava.com/activities/2430260905
2492803278,Run,28.06.2019 07:18:25,7.3,Morning Run,16.3,1.816,8.99,6.67,27.96,9,141.1,171,85.9,NA-US-CA-Santee,1.9,"[32.838057, -116.967804]","[32.853689, -116.960588]",103.9,114.4,1,,2922.4,980,32.838057,-116.967804,(GMT-08:00) America/Los_Angeles,2019-06-28,0.31,https://www.strava.com/activities/2492803278
2492778938,Run,29.06.2019 07:31:20,7.5,Morning Run,183.5,6.543,28.03,2.14,6.04,314.7,102.3,148,53.3,NA-US-CA-Crestline,5.1,"[34.288957, -117.36752]","[34.315122, -117.413353]",1075.9,1271.5,2,,10529.3,12595,34.288957,-117.36752,(GMT-08:00) America/Los_Angeles,2019-06-29,2.99,https://www.strava.com/activities/2492778938
2499720040,Run,02.07.2019 18:56:39,18.9,Evening Run,44.8,5.074,8.82,6.8,8.72,49,,,85,NA-US-CA-Coronado,0,"[32.73405, -117.158844]","[32.734129, -117.158966]",64.4,98.4,1,,8165.7,2781,32.73405,-117.158844,(GMT-08:00) America/Los_Angeles,2019-07-02,0.6,https://www.strava.com/activities/2499720040
2506803501,Run,04.07.2019 22:37:42,22.6,Night Run,33.2,2.032,16.37,3.67,5.37,13.3,,,63.4,NA-US-CA-Del Mar,2.4,"[32.972901, -117.260075]","[32.979187, -117.235374]",2.5,11.8,1,,3269.6,2227,32.972901,-117.260075,(GMT-08:00) America/Los_Angeles,2019-07-04,0.41,https://www.strava.com/activities/2506803501
2538885673,Run,16.07.2019 12:51:46,12.9,Lunch Run,78.7,8.005,9.83,6.11,8.5,37.4,165.4,181,81.9,NA-US-CA-La Jolla,0,"[32.788522, -117.209157]","[32.788766, -117.209483]",0.2,12.6,1,,12882.1,4889,32.788522,-117.209157,(GMT-08:00) America/Los_Angeles,2019-07-16,0.29,https://www.strava.com/activities/2538885673
