id,type,type_m,x_gear_name,start_date_local,x_start_h,name,x_min,x_km,x_min/km,km/h,x_max_km/h,x_mi,x_min/mi,x_mph,x_max_mph,total_elevation_gain,x_elev_m/km,average_heartrate,max_heartrate,average_cadence,average_watts,kilojoules,commute,private,visibility,workout_type,x_nearest_city_start,x_start_locality,x_end_locality,x_dist_start_end_km,start_latlng,end_latlng,elev_low,elev_high,kudos_count,comment_count,achievement_count,athlete,athlete_count,average_speed,average_temp,display_hide_heartrate_option,distance,elapsed_time,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,location_city,location_country,location_state,manual,map,max_speed,moving_time,photo_count,pr_count,resource_state,start_date,start_latitude,start_longitude,timezone,total_photo_count,trainer,upload_id,upload_id_str,utc_offset,x_date,x_elev_%,x_url
2780308626,Run,Run,,08.10.2019,18.3,Evening Run,21.4,4.11,5.21,11.51,22.68,2.554,8.39,7.15,14.09,18.6,4.53,,,88.1,,,0,0,everyone,,NA-US-CA-Coronado,,,0.1,"[32.735393, -117.159062]","[32.734209, -117.158888]",82.2,87.8,0,0,0,{id},18,3.196,,0,4109.9,1744,garmin_push_4146096870,0,0,,0,0,0,,,,0,{id},6.3,1286,0,0,2,09.10.2019 01:16:36,32.735393,-117.159062,(GMT-08:00) America/Los_Angeles,0,0,2946184602,2946184602,-25200,10/8/2019,0.45,https://www.strava.com/activities/2780308626
1354095790,Run,Run,,09.01.2018,19.1,Evening Run,13.4,2.133,6.31,9.51,10.8,1.326,10.15,5.91,6.71,0,,128.3,149,86.6,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.721218, -117.150067]","[32.720838, -117.150048]",40.7,43.5,1,0,0,{id},22,2.643,,1,2133.2,807,garmin_push_2430987507,0,0,,1,0,0,,,,0,{id},3,807,0,0,2,10.01.2018 03:08:23,32.721218,-117.150067,(GMT-08:00) America/Los_Angeles,0,0,1462863114,1462863114,-28800,1/9/2018,,https://www.strava.com/activities/1354095790
2997356310,Elliptical,Elliptical,,09.01.2020,15.1,Afternoon Activity,42.1,,,,,,,,,0,,129.9,154,56.3,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0,26,1,0,2526,garmin_push_4419732943,0,0,,1,0,0,,,,0,{id},0,2526,0,0,2,09.01.2020 23:07:03,,,(GMT-08:00) America/Los_Angeles,0,1,3195360900,3195360900,-28800,1/9/2020,,https://www.strava.com/activities/2997356310
868156417,Run,Run,,09.02.2017,7,Morning Run,24.6,4.25,5.79,10.36,12.24,2.641,9.32,6.44,7.61,22.8,5.36,,,84.1,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853534, -116.960489]","[32.853551, -116.960523]",109.9,137,0,0,5,{id},1,2.879,,0,4249.6,1476,garmin_push_1569244737,0,0,,0,0,0,,,,0,{id},3.4,1476,0,2,2,09.02.2017 14:57:39,32.853534,-116.960489,(GMT-08:00) America/Los_Angeles,0,0,960747010,960747010,-28800,2/9/2017,0.54,https://www.strava.com/activities/868156417
1401332621,Run,Run,,09.02.2018,7.1,Morning Run,60.5,9.812,6.16,9.74,12.24,6.097,9.92,6.05,7.61,110,11.21,142.3,178,83.7,,,0,0,everyone,,NA-US-CA-Santee,,,0.5,"[32.858156, -116.959748]","[32.853615, -116.960522]",109.9,161,1,0,0,{id},1,2.705,,1,9812.5,3696,garmin_push_2490356540,0,0,,1,0,0,,,,0,{id},3.4,3628,0,0,2,09.02.2018 15:08:21,32.858156,-116.959748,(GMT-08:00) America/Los_Angeles,0,0,1512226057,1512226057,-28800,2/9/2018,1.12,https://www.strava.com/activities/1401332621
896468324,Run,Run,,09.03.2017,7.8,Morning Run,9.8,1.642,5.95,10.09,12.24,1.02,9.57,6.27,7.61,0,,116.6,122,85.3,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853667, -116.960376]","[32.853565, -116.960518]",110.8,120.7,0,0,0,{id},1,2.802,,1,1641.8,586,garmin_push_1615473227,0,0,,1,0,0,,,,0,{id},3.4,586,0,0,2,09.03.2017 15:50:48,32.853667,-116.960376,(GMT-08:00) America/Los_Angeles,0,0,995108678,995108678,-28800,3/9/2017,,https://www.strava.com/activities/896468324
2202345759,Run,Run,,09.03.2019,7.4,Morning Run,167.1,27.395,6.1,9.84,12.96,17.022,9.82,6.11,8.05,138.5,5.06,,,83.6,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.758298, -117.242067]","[32.758254, -117.2423]",0.7,28,1,0,4,{id},1,2.732,,0,27394.9,11210,garmin_push_3448647335,0,0,,0,0,0,,,,0,{id},3.6,10028,0,0,2,09.03.2019 15:23:50,32.758298,-117.242067,(GMT-08:00) America/Los_Angeles,0,0,2346437705,2346437705,-28800,3/9/2019,0.51,https://www.strava.com/activities/2202345759
3169801809,Elliptical,Elliptical,,09.03.2020,15.1,Afternoon Activity,62.3,,,,,,,,,0,,119,174,65.3,,,0,0,everyone,,,,,,,,,,1,0,0,{id},1,0,24,1,0,3738,garmin_push_4638913915,0,0,,1,0,0,,,,0,{id},0,3738,0,0,2,09.03.2020 22:05:10,,,(GMT-08:00) America/Los_Angeles,0,1,3387962583,3387962583,-25200,3/9/2020,,https://www.strava.com/activities/3169801809
1501618469,Run,Run,,09.04.2018,18.4,Evening Run,72.8,12.908,5.64,10.63,15.12,8.02,9.08,6.61,9.4,39.3,3.04,144.9,166,84,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.788567, -117.20918]","[32.78885, -117.209519]",1.6,12.6,1,0,0,{id},1,2.953,,1,12907.6,4460,garmin_push_2615806836,0,0,,1,0,0,,,,0,{id},4.2,4371,0,0,2,10.04.2018 01:25:44,32.788567,-117.20918,(GMT-08:00) America/Los_Angeles,0,0,1617205156,1617205156,-25200,4/9/2018,0.3,https://www.strava.com/activities/1501618469
995519567,Run,Run,,09.05.2017,18.4,Evening Run,42.3,8.054,5.25,11.42,16.92,5.005,8.45,7.1,10.51,0,,146.9,175,87.5,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.720682, -117.150071]","[32.720807, -117.15032]",40.7,42.9,0,0,1,{id},26,3.173,,1,8054.2,2786,garmin_push_1742315975,0,0,,1,0,0,,,,0,{id},4.7,2538,0,0,2,10.05.2017 01:26:39,32.720682,-117.150071,(GMT-08:00) America/Los_Angeles,0,0,1097624756,1097624756,-25200,5/9/2017,,https://www.strava.com/activities/995519567
1563508902,Run,Run,,09.05.2018,7.3,Morning Run,50,8.176,6.11,9.82,15.48,5.08,9.83,6.1,9.62,100,12.23,166.1,191,87.5,,,0,0,everyone,,NA-US-CA-Santee,,,0.1,"[32.853172, -116.960818]","[32.853694, -116.960882]",108.1,160.9,0,0,0,{id},1,2.728,,1,8175.8,2997,garmin_push_2689992724,0,0,,1,0,0,,,,0,{id},4.3,2997,0,0,2,09.05.2018 14:19:09,32.853172,-116.960818,(GMT-08:00) America/Los_Angeles,0,0,1681209591,1681209591,-25200,5/9/2018,1.22,https://www.strava.com/activities/1563508902
1765822740,Run,Run,,09.08.2018,19,Evening Run,44.1,8.082,5.46,10.99,13.68,5.022,8.78,6.83,8.5,12.8,1.58,,,87.1,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.9,"[32.778674, -117.25286]","[32.771302, -117.248728]",-0.1,7,0,0,3,{id},1,3.054,,0,8081.9,3078,garmin_push_2924897366,0,0,,0,0,0,,,,0,{id},3.8,2646,0,0,2,10.08.2018 02:01:50,32.778674,-117.25286,(GMT-08:00) America/Los_Angeles,0,0,1895845775,1895845775,-25200,8/9/2018,0.16,https://www.strava.com/activities/1765822740
1180552433,Run,Run,,09.09.2017,7.4,Morning Run,27,5.583,4.84,12.41,29.88,3.469,7.78,7.71,18.57,69.4,12.43,131.8,154,86.7,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.729563, -117.158793]","[32.729474, -117.158809]",45.3,91,0,0,3,{id},1,3.446,,1,5583.2,1620,garmin_push_1973407117,0,0,,1,0,0,,,,0,{id},8.3,1620,0,2,2,09.09.2017 14:25:40,32.729563,-117.158793,(GMT-08:00) America/Los_Angeles,0,0,1286131813,1286131813,-25200,9/9/2017,1.24,https://www.strava.com/activities/1180552433
1831578060,Run,Run,,09.09.2018,7.1,Morning Run,296.9,42.517,6.98,8.59,13.68,26.419,11.24,5.34,8.5,36.9,0.87,150.8,176,82.9,,,0,0,everyone,,NA-US-PA-Erie,,,0.1,"[42.116971, -80.152524]","[42.117725, -80.152111]",172.5,178,2,0,4,{id},1,2.387,,1,42517.5,18368,garmin_push_3002694259,0,0,,1,0,0,,,,0,{id},3.8,17813,0,2,2,09.09.2018 11:04:42,42.116971,-80.152524,(GMT-05:00) America/New_York,0,0,1963570863,1963570863,-14400,9/9/2018,0.09,https://www.strava.com/activities/1831578060
2780308760,Run,Hike,,09.10.2019,15.2,Afternoon Run,42.2,1.49,28.34,2.12,8.64,0.926,45.62,1.32,5.37,0,,127.7,170,47,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0.588,,1,1490.5,2534,garmin_push_4146096888,0,0,,1,0,0,,,,0,{id},2.4,2534,0,0,2,09.10.2019 22:11:11,,,(GMT-08:00) America/Los_Angeles,0,1,2946184617,2946184617,-25200,10/9/2019,,https://www.strava.com/activities/2780308760
1272564010,Run,Run,,09.11.2017,6.2,Morning Run,100,17.71,5.64,10.63,13.32,11.004,9.08,6.61,8.28,102.4,5.78,163.5,180,82.4,,,0,0,everyone,,NA-US-CA-Santee,,,1.9,"[32.855011, -116.981262]","[32.853609, -116.960538]",96,138,1,0,3,{id},1,2.953,,1,17709.9,6165,garmin_push_2328596226,0,0,,1,0,0,,,,0,{id},3.7,5998,0,0,2,09.11.2017 14:13:59,32.855011,-116.981262,(GMT-08:00) America/Los_Angeles,0,0,1379230640,1379230640,-28800,11/9/2017,0.58,https://www.strava.com/activities/1272564010
2853166808,Run,Run,,09.11.2019,6.6,Morning Run,135.8,22.735,5.98,10.04,13.68,14.127,9.62,6.24,8.5,294.9,12.97,136.9,171,86.2,,,0,0,everyone,,NA-US-CA-La Mesa,,,0,"[32.845795, -117.028258]","[32.845769, -117.028194]",73.4,247.9,1,0,5,{id},1,2.789,,1,22735.5,9117,garmin_push_4237361705,0,0,,1,0,0,,,,0,{id},3.8,8151,0,1,2,09.11.2019 14:37:16,32.845795,-117.028258,(GMT-08:00) America/Los_Angeles,0,0,3025610014,3025610014,-28800,11/9/2019,1.3,https://www.strava.com/activities/2853166808
2922832224,Elliptical,Elliptical,,09.12.2019,14.5,Afternoon Activity,45.1,,,,,,,,,0,,129.7,154,61.4,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0,25,1,0,2705,garmin_push_4324423261,0,0,,1,0,0,,,,0,{id},0,2705,0,0,2,09.12.2019 22:27:12,,,(GMT-08:00) America/Los_Angeles,0,1,3110033179,3110033179,-28800,12/9/2019,,https://www.strava.com/activities/2922832224
2999928515,Elliptical,Elliptical,,10.01.2020,16.2,Afternoon Activity,32.2,,,,,,,,,0,,134.5,157,60.4,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0,25,1,0,1931,garmin_push_4423062310,0,0,,1,0,0,,,,0,{id},0,1931,0,0,2,11.01.2020 00:09:20,,,(GMT-08:00) America/Los_Angeles,0,1,3198267276,3198267276,-28800,1/10/2020,,https://www.strava.com/activities/2999928515
1401332675,Run,Run,,10.02.2018,7.4,Morning Run,104.2,17.739,5.87,10.21,12.96,11.023,9.45,6.35,8.05,45.7,2.58,157.3,200,83,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.8,"[32.761049, -117.234231]","[32.758422, -117.242417]",1.4,14.6,2,0,2,{id},10,2.837,,1,17739.3,6865,garmin_push_2490356568,0,0,,1,0,0,,,,0,{id},3.6,6252,0,0,2,10.02.2018 15:22:20,32.761049,-117.234231,(GMT-08:00) America/Los_Angeles,0,0,1512226075,1512226075,-28800,2/10/2018,0.26,https://www.strava.com/activities/1401332675
2137455169,Run,Run,,10.02.2019,7.6,Morning Run,119.1,21.427,5.56,10.8,63.72,13.314,8.94,6.71,39.59,3.7,0.17,160.4,183,84.4,,,0,0,everyone,,NA-US-LA-New Orleans,,,5.1,"[29.949214, -90.069778]","[29.988875, -90.096405]",-0.2,4,3,0,0,{id},1,2.999,,1,21427.1,7156,garmin_push_3372376409,0,0,,1,0,0,,,,0,{id},17.7,7144,0,0,2,10.02.2019 13:35:32,29.949214,-90.069778,(GMT-06:00) America/Chicago,0,0,2281609990,2281609990,-21600,2/10/2019,0.02,https://www.strava.com/activities/2137455169
3089609523,Elliptical,Elliptical,,10.02.2020,16.6,Afternoon Activity,10.1,,,,,,,,,0,,129.3,142,52.1,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0,26,1,0,608,garmin_push_4537043475,0,0,,1,0,0,,,,0,{id},0,608,0,0,2,11.02.2020 00:37:33,,,(GMT-08:00) America/Los_Angeles,0,1,3298668862,3298668862,-28800,2/10/2020,,https://www.strava.com/activities/3089609523
1446935442,Run,Run,,10.03.2018,7.1,Morning Run,246,42.578,5.78,10.38,19.08,26.457,9.3,6.45,11.86,330.3,7.76,130.5,164,84.1,,,0,0,everyone,1,NA-US-DC-Washington,,,4.8,"[38.892109, -77.030978]","[38.890164, -76.975137]",0.9,60.3,5,0,1,{id},1,2.884,,1,42578.1,14761,garmin_push_2547887661,0,0,,1,0,0,,,,0,{id},5.3,14761,0,1,2,10.03.2018 12:04:02,38.892109,-77.030978,(GMT-05:00) America/New_York,0,0,1560372017,1560372017,-18000,3/10/2018,0.78,https://www.strava.com/activities/1446935442
3172988659,Run,Run,,10.03.2020,18.4,Evening Run,24.7,4.939,5,12,16.56,3.069,8.05,7.46,10.29,4,0.81,142.4,158,88.7,,,0,0,everyone,,NA-US-CA-San Diego,,,0.1,"[32.799668, -117.162265]","[32.798923, -117.162616]",108.2,113.2,3,0,0,{id},26,3.333,18,1,4939.4,1482,garmin_push_4642812917,0,0,,1,0,0,,,,0,{id},4.6,1482,0,0,2,11.03.2020 01:26:53,32.799668,-117.162265,(GMT-08:00) America/Los_Angeles,0,0,3391486962,3391486962,-25200,3/10/2020,0.08,https://www.strava.com/activities/3172988659
1501618465,Run,Run,,10.04.2018,19.3,Evening Run,25.6,5.448,4.69,12.78,17.64,3.385,7.55,7.94,10.96,7.5,1.38,,,87.9,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.720959, -117.150013]","[32.72106, -117.15002]",40.7,46,0,0,1,{id},1,3.551,,0,5447.8,1534,garmin_push_2615806841,0,0,,0,0,0,,,,0,{id},4.9,1534,0,0,2,11.04.2018 02:16:00,32.720959,-117.150013,(GMT-08:00) America/Los_Angeles,0,0,1617205161,1617205161,-25200,4/10/2018,0.14,https://www.strava.com/activities/1501618465
1563508905,Run,Run,,10.05.2018,19.1,Evening Run,70.7,12.906,5.48,10.96,13.32,8.02,8.81,6.81,8.28,37.6,2.91,148.6,166,87.4,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.9,"[32.796952, -117.210867]","[32.789003, -117.210077]",1.7,12.7,0,0,1,{id},1,3.044,,1,12906.2,4484,garmin_push_2689992731,0,0,,1,0,0,,,,0,{id},3.7,4240,0,0,2,11.05.2018 02:03:52,32.796952,-117.210867,(GMT-08:00) America/Los_Angeles,0,0,1681209598,1681209598,-25200,5/10/2018,0.29,https://www.strava.com/activities/1563508905
1030023657,Run,Run,,10.06.2017,7.5,Morning Run,66,11.379,5.8,10.35,15.12,7.071,9.33,6.43,9.4,176.3,15.49,136.7,147,84.1,,,0,0,everyone,,NA-US-CA-Coronado,,,0.1,"[32.73112, -117.159372]","[32.730908, -117.158359]",45.3,91,1,0,6,{id},2,2.875,,1,11378.9,5591,garmin_push_1789139102,0,0,,1,0,0,,,,0,{id},4.2,3958,0,2,2,10.06.2017 14:30:05,32.73112,-117.159372,(GMT-08:00) America/Los_Angeles,0,0,1133010969,1133010969,-25200,6/10/2017,1.55,https://www.strava.com/activities/1030023657
1080897908,Run,Run,,10.07.2017,19.6,Evening Run,75,12.887,5.82,10.32,13.32,8.008,9.36,6.41,8.28,30,2.33,144.2,165,82.5,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.788556, -117.208988]","[32.788567, -117.209009]",0.8,14.8,0,0,5,{id},1,2.866,,1,12887.5,4499,garmin_push_1851276417,0,0,,1,0,0,,,,0,{id},3.7,4497,0,0,2,11.07.2017 02:37:33,32.788556,-117.208988,(GMT-08:00) America/Los_Angeles,0,0,1184954199,1184954199,-25200,7/10/2017,0.23,https://www.strava.com/activities/1080897908
1697293359,Run,Run,,10.07.2018,6.8,Morning Run,45.8,7.437,6.16,9.74,15.12,4.621,9.91,6.05,9.4,104.3,14.02,,,85.1,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853301, -116.960359]","[32.853607, -116.960546]",109.9,173,0,0,0,{id},1,2.706,,0,7437.1,3164,garmin_push_2845330952,0,0,,0,0,0,,,,0,{id},4.2,2748,0,0,2,10.07.2018 13:49:43,32.853301,-116.960359,(GMT-08:00) America/Los_Angeles,0,0,1821837259,1821837259,-25200,7/10/2018,1.4,https://www.strava.com/activities/1697293359
3743743316,Elliptical,Elliptical,,10.07.2020,20.8,Evening Activity,12.2,,,,,,,,,0,,112.8,131,46,,,0,0,everyone,,,,,,,,,,2,0,0,{id},1,0,32,1,0,735,garmin_push_5218348003,0,0,,1,0,0,,,,0,{id},0,735,0,0,2,11.07.2020 03:50:26,,,(GMT-08:00) America/Los_Angeles,0,1,3999058250,3999058250,-25200,7/10/2020,,https://www.strava.com/activities/3743743316
1765822746,Run,Run,,10.08.2018,19,Evening Run,72.2,11.319,6.38,9.4,18,7.034,10.27,5.84,11.18,23.1,2.04,,,84.6,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.1,"[32.763891, -117.218351]","[32.763712, -117.219439]",1.5,8.5,0,0,2,{id},1,2.611,,0,11319.5,4343,garmin_push_2924897381,0,0,,0,0,0,,,,0,{id},5,4335,0,0,2,11.08.2018 01:57:40,32.763891,-117.218351,(GMT-08:00) America/Los_Angeles,0,0,1895845787,1895845787,-25200,8/10/2018,0.2,https://www.strava.com/activities/1765822746
1180550335,Run,Run,,10.09.2017,19.2,Evening Run,39.4,6.505,6.05,9.91,13.32,4.042,9.74,6.16,8.28,57.8,8.89,144,167,82.4,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853696, -116.960663]","[32.853555, -116.960512]",109.9,161.7,0,0,0,{id},1,2.753,,1,6504.8,2363,garmin_push_1973407139,0,0,,1,0,0,,,,0,{id},3.7,2363,0,0,2,11.09.2017 02:12:48,32.853696,-116.960663,(GMT-08:00) America/Los_Angeles,0,0,1286131829,1286131829,-25200,9/10/2017,0.89,https://www.strava.com/activities/1180550335
2698226696,Run,Run,,10.09.2019,18.3,Evening Run,29.9,4.899,6.1,9.84,12.24,3.044,9.81,6.11,7.61,155.9,31.82,135.8,146,84.1,,,0,0,everyone,,NA-US-CA-Coronado,,,0.2,"[32.735276, -117.158944]","[32.733538, -117.157393]",45.9,85.7,0,0,0,{id},12,2.733,,1,4899.5,1798,garmin_push_4046010008,0,0,,1,0,0,,,,0,{id},3.4,1793,0,0,2,11.09.2019 01:20:09,32.735276,-117.158944,(GMT-08:00) America/Los_Angeles,0,0,2860885638,2860885638,-25200,9/10/2019,3.18,https://www.strava.com/activities/2698226696
2780308673,Run,Hike,,10.10.2019,14.8,Afternoon Run,42.5,0.899,47.21,1.27,10.08,0.559,75.98,0.79,6.26,0,,140,170,51.9,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0.353,,1,899.3,2551,garmin_push_4146096909,0,0,,1,0,0,,,,0,{id},2.8,2551,0,0,2,10.10.2019 21:47:26,,,(GMT-08:00) America/Los_Angeles,0,1,2946184628,2946184628,-25200,10/10/2019,,https://www.strava.com/activities/2780308673
4175115143,Elliptical,Elliptical,,10.10.2020,2.6,Night Activity,31.4,,,,,,,,,0,,130.7,162,49.1,,,0,0,everyone,,,,,,,,,,3,0,0,{id},1,0,31,1,0,1883,garmin_push_5656863766,0,0,,1,0,0,,,,0,{id},0,1883,0,0,2,10.10.2020 09:33:55,,,(GMT-08:00) America/Los_Angeles,0,1,4466979469,4466979469,-25200,10/10/2020,,https://www.strava.com/activities/4175115143
1272564003,Run,Run,,10.11.2017,6.6,Morning Run,27.5,3.953,6.95,8.63,10.44,2.456,11.19,5.36,6.49,30.4,7.69,139,175,81.7,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853747, -116.960155]","[32.853645, -116.960559]",105,125.7,0,0,0,{id},1,2.397,,1,3952.9,1717,garmin_push_2328596252,0,0,,1,0,0,,,,0,{id},2.9,1649,0,0,2,10.11.2017 14:37:10,32.853747,-116.960155,(GMT-08:00) America/Los_Angeles,0,0,1379230660,1379230660,-28800,11/10/2017,0.77,https://www.strava.com/activities/1272564003
1959809185,Run,Run,,10.11.2018,7.8,Morning Run,299.1,41.702,7.17,8.37,14.4,25.913,11.54,5.2,8.95,228.6,5.48,,,82,,,0,0,everyone,,NA-US-VA-Richmond,,,0.2,"[37.54191, -77.438207]","[37.540771, -77.439523]",7.6,83.8,2,0,0,{id},1,2.324,,0,41702.3,17999,garmin_push_3155285918,0,0,,0,0,0,,,,0,{id},4,17946,0,0,2,10.11.2018 12:48:40,37.54191,-77.438207,(GMT-05:00) America/New_York,0,0,2096206390,2096206390,-18000,11/10/2018,0.55,https://www.strava.com/activities/1959809185
2858839459,Run,Run,,10.11.2019,15.7,Afternoon Run,,0.591,,,,0.367,,,,0,,0,168,0,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853452, -116.960489]","[32.853468, -116.960519]",114.9,115.1,0,0,0,{id},1,0,,1,591,3747,garmin_push_4244361160,0,0,,1,0,0,,,,0,{id},0.4,0,0,0,2,10.11.2019 23:40:57,32.853452,-116.960489,(GMT-08:00) America/Los_Angeles,0,0,3031991076,3031991076,-28800,11/10/2019,,https://www.strava.com/activities/2858839459
2925164068,Run,Run,,10.12.2019,15.7,Afternoon Run,36.1,4.264,8.46,7.09,7.56,2.649,13.62,4.4,4.7,0,,125.7,149,82,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,1.969,23,1,4263.8,2166,garmin_push_4327409023,0,0,,1,0,0,,,,0,{id},2.1,2166,0,0,2,10.12.2019 23:44:38,,,(GMT-08:00) America/Los_Angeles,0,1,3112749735,3112749735,-28800,12/10/2019,,https://www.strava.com/activities/2925164068
3002188029,Run,Run,,11.01.2020,7.4,Morning Run,100.6,17.728,5.67,10.58,14.76,11.016,9.13,6.57,9.17,59,3.33,143.9,164,85.3,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.2,"[32.758288, -117.242007]","[32.758746, -117.239663]",1.6,17.2,2,0,1,{id},1,2.938,15,1,17727.9,6643,garmin_push_4425880615,0,0,,1,0,0,,,,0,{id},4.1,6034,0,0,2,11.01.2020 15:26:38,32.758288,-117.242007,(GMT-08:00) America/Los_Angeles,0,0,3200767980,3200767980,-28800,1/11/2020,0.33,https://www.strava.com/activities/3002188029
868156412,Run,Run,,11.02.2017,12.8,Lunch Run,2.7,0.411,6.64,9.03,12.96,0.256,10.69,5.61,8.05,0,,,,81.1,,,0,0,everyone,,NA-US-CA-Santee,,,0.3,"[32.853585, -116.96126]","[32.852127, -116.963698]",111.1,114.5,0,0,1,{id},1,2.509,,0,411.5,164,garmin_push_1569244746,0,0,,0,0,0,,,,0,{id},3.6,164,0,0,2,11.02.2017 20:47:46,32.853585,-116.96126,(GMT-08:00) America/Los_Angeles,0,0,960747014,960747014,-28800,2/11/2017,,https://www.strava.com/activities/868156412
868156474,Run,Run,,11.02.2017,16.8,Afternoon Run,101.5,17.98,5.65,10.62,15.84,11.172,9.09,6.6,9.84,128.9,7.17,,,82.8,,,0,0,everyone,,NA-US-CA-Santee,,,0.5,"[32.858345, -116.959466]","[32.85363, -116.960542]",106,201.6,0,0,3,{id},1,2.951,,0,17979.7,6147,garmin_push_1569244751,0,0,,0,0,0,,,,0,{id},4.4,6092,0,0,2,12.02.2017 00:46:30,32.858345,-116.959466,(GMT-08:00) America/Los_Angeles,0,0,960747017,960747017,-28800,2/11/2017,0.72,https://www.strava.com/activities/868156474
3092314147,Run,Hike,,11.02.2020,16.5,Afternoon Run,30.5,2.572,11.86,5.06,7.2,1.598,19.09,3.14,4.47,0,,113.5,137,73.8,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,1.405,26,1,2572.4,1831,garmin_push_4540574695,0,0,,1,0,0,,,,0,{id},2,1831,0,0,2,12.02.2020 00:32:12,,,(GMT-08:00) America/Los_Angeles,0,1,3301665196,3301665196,-28800,2/11/2020,,https://www.strava.com/activities/3092314147
896468363,Run,Run,,11.03.2017,7.4,Morning Run,148.4,27.529,5.39,11.13,13.68,17.106,8.68,6.91,8.5,94,3.41,147.3,176,84.8,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.758338, -117.242002]","[32.758304, -117.242189]",1.5,27.9,0,0,0,{id},1,3.091,,1,27529.4,10992,garmin_push_1615473248,0,0,,1,0,0,,,,0,{id},3.8,8906,0,0,2,11.03.2017 15:21:11,32.758338,-117.242002,(GMT-08:00) America/Los_Angeles,0,0,995108692,995108692,-28800,3/11/2017,0.34,https://www.strava.com/activities/896468363
3175804378,Elliptical,Elliptical,,11.03.2020,15.3,Afternoon Activity,62.3,,,,,,,,,0,,134.9,154,64.6,,,0,0,everyone,,,,,,,,,,2,0,0,{id},1,0,25,1,0,3738,garmin_push_4646333340,0,0,,1,0,0,,,,0,{id},0,3738,0,0,2,11.03.2020 22:19:30,,,(GMT-08:00) America/Los_Angeles,0,1,3394578823,3394578823,-25200,3/11/2020,,https://www.strava.com/activities/3175804378
938545566,Run,Run,,11.04.2017,18.5,Evening Run,44.5,8.655,5.15,11.66,16.56,5.378,8.28,7.25,10.29,0,,136.7,171,86.8,,,0,0,everyone,,NA-US-CA-Coronado,,,0.1,"[32.720246, -117.150014]","[32.721147, -117.150004]",40.7,43,1,0,1,{id},29,3.239,,1,8655.5,2825,garmin_push_1672260154,0,0,,1,0,0,,,,0,{id},4.6,2672,0,0,2,12.04.2017 01:28:27,32.720246,-117.150014,(GMT-08:00) America/Los_Angeles,0,0,1038821583,1038821583,-25200,4/11/2017,,https://www.strava.com/activities/938545566
3286967030,Run,Run,,11.04.2020,16.9,Afternoon Run,44.7,8.098,5.52,10.86,13.68,5.032,8.89,6.75,8.5,59,7.29,146.4,163,85.1,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853581, -116.960611]","[32.85367, -116.960467]",108.6,128.2,2,0,2,{id},1,3.017,23,1,8097.8,3019,garmin_push_4771507320,0,0,,1,0,0,,,,0,{id},3.8,2684,0,0,2,11.04.2020 23:53:00,32.853581,-116.960611,(GMT-08:00) America/Los_Angeles,0,0,3513677724,3513677724,-25200,4/11/2020,0.73,https://www.strava.com/activities/3286967030
2359752310,Run,Run,,11.05.2019,6.9,Morning Run,192.2,31.074,6.19,9.7,13.68,19.308,9.96,6.03,8.5,21.9,0.7,140.6,168,84.7,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.73581, -117.219401]","[32.735807, -117.219219]",1.8,9.2,2,2,11,{id},1,2.694,,1,31073.6,12209,garmin_push_3639525222,0,0,,1,0,0,,,,0,{id},3.8,11534,0,1,2,11.05.2019 13:55:41,32.73581,-117.219401,(GMT-08:00) America/Los_Angeles,0,0,2510204204,2510204204,-25200,5/11/2019,0.07,https://www.strava.com/activities/2359752310
